ID,DISTANCIA,TIEMPO
124091940,17261.67364694401,9345.752666206134
124093068,2921.9500988025734,2182.187316643634
124089094,12488.70805573661,6491.494551872828
124088917,9490.486859956045,2192.603722446015
124088045,4324.921085138482,4356.132197513703
124091653,11177.713708549945,5923.357161577154
124089478,16247.879538514939,4145.28410427898
124088943,8013.202883912744,854.3762672454387
124092138,5046.69320496044,7844.316470736604
124091855,18402.039060056384,5771.6660773050935
124090866,18794.819662745016,1671.84107960575
124092654,2101.8192133796956,7768.862550415581
124090763,1118.077907427166,7899.355056019831
124093295,9809.152269807524,4253.892581414069
124091070,8037.467760178662,3213.8605505235746
124089328,6668.31059180283,4397.246379657698
124091168,8947.576105473729,6884.03696787765
124093282,2162.0022773006,9343.050413950028
124089883,15758.563583458656,9962.076400930686
124089216,9604.771611759681,1906.7053506804734
124093255,1239.2234664652174,6118.178961024926
124090729,6691.807040314379,5346.47118956391
124092850,2798.980307101286,4060.966396018758
124090734,4891.322933157693,3451.100916104482
124089030,18330.56412180382,8808.345170636592
124089843,10673.895620093183,2864.7622702918347
124090765,2128.785364958405,1727.1047168641092
124092677,18533.827362887307,8846.037691887514
124089464,273.89628830268634,99.92360846696805
124089445,17843.927283815567,8135.445622422286
124089690,3397.991873161001,7356.987737943106
124088905,16363.477930206838,1501.6965507662028
124091158,530.7483675331216,1039.3409196023733
124088506,12657.038562389385,3375.68349132913
124090886,4044.9546135892174,6245.758948322184
124089606,17295.843823862335,760.71779881942
124090327,8850.48211104284,6244.573789151146
124088128,758.1852699066758,7707.3543038831085
124089625,8115.773386472505,5638.929057563832
124092948,11283.766879736662,233.07877254685545
124092727,16107.505664507216,5541.058928578123
124092321,9910.337806722844,3243.881269013948
124091651,16334.84754683325,5382.796208332015
124089334,15303.039472734732,6951.24783286893
124091028,11058.91274552256,4169.82742892697
124089839,15057.471090814373,1572.6986721491855
124091382,12019.26538018914,6866.223414269717
124089987,8207.360308450134,908.5644383077965
124090678,16665.121826352606,1763.8185452531584
124091379,14832.631483245426,6174.545498167453
124088971,3364.95529534382,1338.0242329046107
124092080,1979.7026545991844,1396.5784170293844
124091887,14845.735411990358,8198.252305835644
124091959,10064.03070902688,1252.1353694730751
124089106,17476.26890262937,7832.081515070012
124091141,8695.940370252614,5409.689641541693
124090768,1670.0418014323793,4272.501144759299
124091121,18726.098637668558,6079.913985113055
124092485,19350.943345916734,9337.648298618296
124091913,690.1533281501797,3093.4591613836606
124093508,478.7674813808449,2892.1385970456563
124093072,5282.867811046361,9152.961214867617
124088793,16857.92690181009,1253.482176285564
124090971,17281.46197185978,7555.149449066312
124088466,19874.294197375708,7964.649083929848
124090276,19574.48839130676,7916.81142118614
124089285,16014.851772740529,1526.068665494138
124092560,3770.7999444780535,2578.26990052565
124090033,6657.282368929689,4770.607943514364
124090500,3549.276097471162,8554.900912652636
124093008,6758.1866077198,3172.9154527296946
124088937,11132.161997909607,9709.370229087148
124093274,12359.072032904885,6432.486388565273
124093425,892.3795870669607,782.8910154452631
124089101,11041.144237323175,1783.166149091695
124091614,15623.2851603222,4086.5423271484833
124092105,14669.163985404053,747.0590860634987
124092645,563.5575114856416,9409.280427184662
124090044,9890.003149313556,2598.0475706730044
124090024,4730.274406222278,1901.2154392675843
124088010,13917.926319873073,9137.533209790854
124091600,8091.773950998794,7825.281310666094
124090243,8457.868360527318,7170.861369091516
124090449,6216.834237640044,9305.313010879121
124092735,17446.48066263117,1782.5345887604913
124092656,5985.7022138702005,7845.911833683602
124089880,13295.198354526858,250.16424477052593
124091829,9486.786121125806,6631.603200691669
124092943,14570.435055200534,1762.5909482635075
124090304,3052.7284396015643,352.0535751486954
124089181,5509.506070253059,6635.530643440094
124092552,3492.475259766878,5676.678336050587
124090860,16178.21648689943,2661.18008588978
124092451,2832.2420372076963,2182.3062014447987
124090747,10223.736947819774,4044.1123369315883
124092830,12700.133778282554,7381.723724181366
124091736,12510.564193025757,248.70988798232264
124093267,6346.419283651672,1401.4515866357292
124090481,16247.293560057906,1328.2665912605762
124091809,2936.8068127719857,1413.0191020482707
124091991,18540.960890113733,1519.8392493515678
124091126,248.07478379392194,5984.582829371531
124088147,14476.439781049141,9023.82809941779
124091811,5881.035737051184,6315.801429415373
124090307,1694.592928934338,4036.052526302207
124088366,15099.253111447884,8468.30954426753
124089054,5143.9409999521395,2744.293166684716
124090882,12251.479359646159,6213.804737133916
124091360,16130.113744270839,8615.630343351571
124093082,7798.089479270338,9480.983432011146
124088868,5808.932671357831,6383.353233321463
124092165,9116.791457890897,8296.841034663854
124088852,6943.60778657826,9774.543925851023
124092396,3048.947582391736,8077.389424579044
124089517,6714.870783072311,3889.563645250499
124092484,5736.494188982476,7312.790332219109
124088680,5292.40228715829,6534.726472900143
124090736,7418.767013211854,8811.52107283632
124093615,10478.076056436752,1522.901682797754
124090790,18856.093712836995,5951.580612271073
124090225,5231.654424229319,6072.988206792879
124093591,4879.326308797879,94.81016493719864
124091321,6148.395015529837,6010.343120015134
124087665,4378.038343882973,5671.630865094753
124090903,4438.081299817536,8516.95662883063
124091992,5698.641158740329,6842.854938617211
124089231,5230.284754747392,2721.311097521537
124091984,14253.81167186548,7462.589101845931
124090442,13816.40912304383,1428.5741227626431
124088458,18137.7379420225,6584.380156938787
124090887,483.66600178464836,1016.9970394384883
124093005,5259.795038793268,9830.711283893834
124089695,671.2463656146211,8728.384051503881
124088300,8941.707089647598,1498.324964449209
124090446,7476.027319790786,2808.249400427887
124088668,13208.712557824894,8492.922004459819
124090710,1257.609351164276,8912.49305652768
124091118,5988.366307924436,9390.347523118244
124092059,7386.38403868566,3628.0696927399745
124088882,19512.868397539627,8353.113253188232
124089118,8406.39068193559,7793.77368395105
124090677,5149.505743295716,4376.199669511459
124092639,535.3663029537197,2612.0314299649726
124092408,14609.035236043934,2359.804627168928
124091104,4482.074034658315,7180.333305508084
124092714,10579.387454976364,3381.536287346212
124093416,9805.433660430688,2807.6262876048104
124089728,14926.476546441365,2066.5559902068726
124092024,16622.194667592175,1622.0390543207545
124091919,10532.6877905683,2137.8735579611607
124091023,6097.751338434386,6790.691628973185
124089762,14647.509798855408,8397.024466094132
124088925,4077.8359933619085,1193.6036380661271
124093152,7057.278528518915,2405.617068782564
124093537,6548.438289043143,9831.44249245097
124091079,14128.355240530229,9997.921789164326
124088617,18789.529226952942,9287.161944365724
124090601,13650.245926523474,878.8464409630901
124092284,9699.255140602056,5650.796783275464
124093076,13387.208303639896,297.4282336771916
124091270,13860.077545835375,8989.263353441062
124088805,17890.34005507542,4837.973738879399
124089757,4399.300335172833,1128.0876207864794
124089569,19893.834657453237,725.1296232809846
124092518,2612.8271933165133,7309.99336738394
124090644,19972.7610021769,6186.567256758687
