,id,fecha,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia,tiempo,region_origen,region_destino,distancia_api,tiempo_api
513,124092772,2021-07-30,-8.128738,-79.04436,-8.087,-79.05344000000001,7101.0,1043.0,La Libertad,La Libertad,6759.4,730.7
514,124090617,2021-07-23,-11.96478,-77.12251,-12.1033,-77.07064,20324.0,2235.0,Callao,Lima,19048.2,1620.0
515,124092579,2021-07-29,-15.48936,-70.132,-15.3033,-70.26104000000001,26996.0,1689.0,Puno,Puno,26896.0,1602.7
516,124090498,2021-07-23,-13.44459,-76.1356,-13.5964,-76.15364000000001,17825.0,964.0,Ica,Ica,17832.0,1066.7
517,124090926,2021-07-24,-5.199583,-80.636,-5.372719999999999,-80.74264000000001,26722.0,2484.0,Departamento de Piura,Departamento de Piura,27171.1,2023.8
518,124093090,2021-07-31,-12.0199,-77.02881,-12.0895,-76.99344,13212.0,1705.0,Lima,Lima,13197.5,1117.6
519,124092946,2021-07-30,-12.15593,-76.97994,-12.1597,-76.98554,4252.0,543.0,Lima,Lima,3831.1,328.1
520,124091200,2021-07-25,-11.96495,-77.12253,-11.984,-76.99624,29946.0,3594.0,Callao,Lima,25935.5,2177.5
521,124091216,2021-07-25,-11.96495,-77.12253,-12.0495,-77.06344,16095.0,2079.0,Callao,Lima,13610.6,1278.1
522,124092356,2021-07-28,-5.167091,-80.66293,-5.09723,-81.09614,52927.0,2709.0,Departamento de Piura,Departamento de Piura,52099.5,2653.8
523,124090717,2021-07-23,-11.99266,-77.12611,-11.8311,-77.04424,28327.0,3142.0,Callao,Lima,27822.8,2228.4
524,124090159,2021-07-22,-16.38552,-71.54845,-16.37223,-71.54692,2705.0,520.0,Arequipa,Arequipa,1991.0,250.6
525,124093571,2021-08-01,-12.00825,-77.1272,-12.0611,-77.12094,6144.0,724.0,Callao,Lima,6174.6,530.4
526,124093116,2021-07-31,-12.15579,-76.97987,-12.1501,-77.02874,9837.0,1272.0,Lima,Lima,9259.7,834.1
527,124089311,2021-07-20,-6.483832,-76.36058,-6.39648,-76.63942,41589.0,3223.0,San Martín,San Martín,41232.0,2462.9
528,124090015,2021-07-22,-11.96519,-77.12257,-12.01393,-77.10512,9013.0,1093.0,Callao,Lima,6013.8,646.1
529,124089439,2021-07-21,-11.96516,-77.12261,-11.99883,-77.10141999999999,5850.0,1262.0,Callao,Lima,5550.9,597.8
530,124089263,2021-07-20,-11.98656,-77.12461,-11.89323,-77.04202,19392.0,2382.0,Callao,Lima,17383.7,1427.1
531,124088245,2021-07-19,-6.482244,-76.36214,-6.517169999999999,-76.35302,6197.0,914.0,San Martín,San Martín,6069.7,576.0
532,124088751,2021-07-19,-12.01752,-77.00129,-12.16263,-76.98792,20299.0,2032.0,Lima,Lima,19117.8,1328.0
533,124091942,2021-07-27,-11.91136,-77.12868,-12.0125,-76.88014,43295.0,3650.0,Callao,Lima,41544.2,2694.8
534,124092402,2021-07-28,-12.94219,-76.38586,-12.5494,-76.72974,78608.0,4115.0,Lima,Lima,78459.7,5120.5
535,124090574,2021-07-23,-11.96521,-77.12272,-11.974,-77.09714000000001,4058.0,1027.0,Callao,Lima,3999.9,449.9
536,124088588,2021-07-19,-3.756464,-73.26788,-3.75944,-73.27351999999999,1110.0,182.0,Loreto,Loreto,1117.6,103.1
537,124089205,2021-07-21,-12.94197,-76.3857,-13.01253,-76.46791999999999,26231.0,1791.0,Lima,Lima,13883.2,1774.0
538,124092337,2021-07-28,-16.45166,-71.51167,-16.4841,-71.50074000000001,5610.0,952.0,Arequipa,Arequipa,8343.7,733.2
539,124089040,2021-07-20,-12.04111,-77.1012,-11.93453,-76.96352,25847.0,3514.0,Callao,Lima,26330.9,2056.0
540,124091082,2021-07-25,-11.99407,-75.26412,-12.0728,-75.21674,12681.0,1943.0,Junín,Junín,11417.9,1019.2
541,124091912,2021-07-27,-12.05447,-77.01488,-12.44,-76.78134,61731.0,4268.0,Lima,Lima,61503.9,3454.1
542,124090088,2021-07-22,-12.57697,-76.69595,-12.58413,-76.70822,1391.0,293.0,Lima,Lima,1325.8,191.6
543,124088539,2021-07-19,-13.165,-74.21442,-13.13583,-74.23472,5999.0,1252.0,Ayacucho,Ayacucho,6048.4,531.0
544,124089048,2021-07-20,-12.94639,-76.38345,-13.24233,-76.29621999999999,57297.0,2879.0,Lima,Lima,44059.7,2764.8
545,124093430,2021-08-01,-12.58315,-69.20451,-12.5934,-69.20364000000001,1637.0,446.0,Madre de Dios,Madre de Dios,1484.5,190.4
546,124088563,2021-07-19,-5.172854,-80.65681,-5.18037,-80.66242,1758.0,268.0,Departamento de Piura,Departamento de Piura,1504.0,218.3
547,124089547,2021-07-21,-16.38563,-71.54843,-16.42643,-71.54002,6678.0,1113.0,Arequipa,Arequipa,6056.9,654.6
548,124093552,2021-08-01,-7.180252,-78.48965,-7.346839999999999,-78.35564000000001,44302.0,5417.0,Cajamarca,Cajamarca,40157.2,3691.4
549,124088494,2021-07-19,-16.28395,-69.28895,-15.30363,-70.25972,176175.0,11281.0,Puno,Puno,174510.8,10061.6
550,124091926,2021-07-27,-11.9661,-77.1226,-11.8226,-77.13584,18029.0,1989.0,Callao,Lima,17431.8,1442.7
551,124089271,2021-07-20,-5.201522,-80.64635,-5.08747,-81.15432,66173.0,3900.0,Departamento de Piura,Departamento de Piura,61992.6,3570.7
552,124093432,2021-08-01,-3.558448,-80.419,-3.57722,-80.45514,9970.0,1143.0,Tumbes,Tumbes,6994.8,655.2
553,124092844,2021-07-30,-6.775546,-79.83973,-6.134569999999999,-79.69584,82916.0,6150.0,Lambayeque,Lambayeque,84338.4,4305.8
554,124091369,2021-07-26,-12.15577,-76.98017,-12.0834,-77.03204000000001,15777.0,1316.0,Lima,Lima,15503.9,1034.0
555,124091212,2021-07-25,-11.96495,-77.12253,-11.97,-77.07094000000001,7931.0,1846.0,Callao,Lima,7876.9,788.7
556,124093525,2021-08-01,-9.111002,-78.55061,-9.13738,-78.53604,3639.0,611.0,Ancash,Ancash,3653.4,288.6
557,124091858,2021-07-26,-11.97346,-77.07671,-12.068,-77.08674,14072.0,2081.0,Lima,Lima,14097.6,1131.6
558,124091594,2021-07-26,-12.15582,-76.98003,-12.1911,-76.96734000000001,5076.0,653.0,Lima,Lima,6602.3,622.8
559,124088834,2021-07-19,-14.03884,-75.69874,-14.05173,-75.71292,3386.0,536.0,Ica,Ica,4516.5,505.1
560,124089159,2021-07-20,-12.78105,-74.99228,-12.71903,-74.63922,75619.0,8635.0,Huancavelica,Huancavelica,70323.5,4602.4
561,124089022,2021-07-20,-16.34246,-71.54032,-17.024929999999998,-72.02821999999999,128016.0,8496.0,Arequipa,Arequipa,128361.0,7831.7
562,124090686,2021-07-23,-11.96513,-77.1226,-12.0461,-76.96254,30629.0,3378.0,Callao,Lima,24495.7,2064.1
563,124088363,2021-07-19,-12.15102,-76.96071,-12.19033,-77.03072,11742.0,2286.0,Lima,Lima,11556.5,1205.4
564,124088186,2021-07-19,-3.795089,-73.30694,-3.77692,-73.26881999999999,5726.0,951.0,Loreto,Loreto,6409.2,626.9
565,124090087,2021-07-22,-12.15562,-76.97999,-12.09033,-77.01992,13341.0,953.0,Lima,Lima,13051.7,822.1
566,124090331,2021-07-23,-17.99194,-70.25442,-18.0136,-70.86524,82746.0,4532.0,Tacna,Tacna,82650.5,3994.6
567,124093618,2021-08-01,-12.00825,-77.1272,-12.0791,-77.11724000000001,8763.0,1116.0,Callao,Lima,9279.0,793.1
568,124088736,2021-07-19,-11.96502,-77.12262,-12.02683,-77.00511999999999,20165.0,2700.0,Callao,Lima,19369.1,1561.4
569,124091791,2021-07-26,-9.136922,-78.52204,-10.0159,-78.18854,123000.0,6544.0,Ancash,Ancash,123224.3,7028.5
570,124089329,2021-07-21,-12.11982,-76.99744,-12.12743,-77.00301999999999,1996.0,392.0,Lima,Lima,1990.2,199.7
571,124090752,2021-07-24,-12.09157,-77.03286,-12.0985,-77.04294,2184.0,455.0,Lima,Lima,2311.3,289.8
572,124092792,2021-07-30,-11.96506,-77.12268,-11.9419,-76.97724000000001,36678.0,4373.0,Callao,Lima,24402.0,2573.4
573,124089785,2021-07-21,-5.204357,-80.6437,-5.17533,-79.97211999999999,96328.0,6469.0,Departamento de Piura,Departamento de Piura,89714.1,4810.1
574,124093558,2021-08-01,-15.49014,-70.13252,-16.4465,-69.15824,174036.0,10777.0,Puno,Puno,171425.8,10455.8
575,124091717,2021-07-31,-5.218818,-80.62936,-5.372719999999999,-80.74264000000001,23068.0,2187.0,Departamento de Piura,Departamento de Piura,23694.8,1814.8
576,124092573,2021-07-29,-12.58312,-69.2044,-12.6004,-69.19244,2955.0,492.0,Madre de Dios,Madre de Dios,3078.3,328.5
577,124088895,2021-07-20,-7.409362,-79.56154,-7.239619999999999,-79.42242,33388.0,2787.0,La Libertad,La Libertad,33535.5,2109.4
578,124093614,2021-08-01,-12.01073,-77.08926,-12.0536,-76.93844,23793.0,2629.0,Lima,Lima,23313.7,1756.6
579,124089448,2021-07-19,-9.05435,-78.5844,-9.51898,-78.27821999999999,187939.0,10553.0,Ancash,Ancash,183393.7,10659.3
580,124089964,2021-07-22,-11.9768,-77.01405,-12.30883,-76.83422,50557.0,4064.0,Lima,Lima,48688.5,3044.8
581,124091589,2021-07-26,-11.97261,-75.26583,-12.0728,-75.22704,14503.0,1893.0,Junín,Junín,15636.2,1251.2
582,124090687,2021-07-23,-11.96513,-77.1226,-11.8311,-77.04424,24461.0,2943.0,Callao,Lima,24449.3,1923.7
583,124091326,2021-07-25,-12.15567,-76.98005,-12.01,-76.84434,32612.0,2725.0,Lima,Lima,32349.3,2029.6
584,124091163,2021-07-25,-11.96485,-77.12289,-12.0871,-77.04314000000001,22921.0,3084.0,Callao,Lima,20497.5,1809.0
585,124090613,2021-07-23,-12.10999,-76.97282,-12.0924,-76.96714,2162.0,377.0,Lima,Lima,2155.9,181.5
586,124087724,2021-07-19,-12.1554,-76.97992,-12.13073,-77.03532,14308.0,1741.0,Lima,Lima,12473.6,1079.5
587,124089652,2021-07-21,-11.98069,-76.99229,-12.02683,-77.00511999999999,6891.0,1127.0,Lima,Lima,7173.8,757.5
588,124091016,2021-07-24,-7.167337,-78.50594,-7.15666,-78.52584,2964.0,661.0,Cajamarca,Cajamarca,2982.0,397.8
589,124090477,2021-07-23,-5.17963,-80.67813,-5.22892,-80.63794,14137.0,970.0,Departamento de Piura,Departamento de Piura,12639.1,802.6
590,124092077,2021-07-27,-12.15574,-76.98003,-12.1499,-76.98894,3401.0,496.0,Lima,Lima,3144.6,319.0
591,124092268,2021-07-28,-11.96664,-77.12257,-11.9194,-77.02704,18021.0,2909.0,Callao,Lima,17431.4,1523.5
592,124089288,2021-07-21,-16.45108,-71.55627,-16.361829999999998,-71.57712,14515.0,1681.0,Arequipa,Arequipa,14623.7,1201.2
593,124091921,2021-07-27,-12.17106,-76.93018,-12.3162,-76.84974,26931.0,2445.0,Lima,Lima,26241.8,1852.3
594,124089810,2021-07-22,-12.05771,-77.03728,-12.02773,-76.92452,20642.0,2277.0,Lima,Lima,16173.9,1405.8
595,124090107,2021-07-22,-13.42426,-76.13197,-13.42063,-76.15742,3338.0,571.0,Ica,Ica,3878.8,399.6
596,124088874,2021-07-20,-12.94639,-76.38345,-12.62433,-76.68491999999999,65604.0,3224.0,Lima,Lima,65569.8,4150.5
597,124091857,2021-07-26,-11.97346,-77.07671,-12.0723,-77.08404,12457.0,1884.0,Lima,Lima,12422.5,1117.3
598,124093078,2021-07-31,-11.97661,-76.77335,-11.9839,-76.80134000000001,7232.0,720.0,Lima,Lima,4100.6,302.7
599,124089643,2021-07-21,-12.05181,-77.09077,-12.09703,-77.01241999999999,13488.0,1737.0,Callao,Lima,13631.7,1113.6
600,124089532,2021-07-21,-12.11982,-76.99744,-12.10243,-77.01172,4473.0,746.0,Lima,Lima,3564.6,311.1
601,124090205,2021-07-22,-11.96686,-77.12447,-12.02213,-76.94122,32114.0,3632.0,Callao,Lima,26294.1,2647.4
602,124089653,2021-07-21,-5.201519,-80.64629,-5.22028,-80.09782,78163.0,4175.0,Departamento de Piura,Departamento de Piura,67719.8,3233.9
603,124092245,2021-07-28,-12.94219,-76.38586,-12.5838,-76.70954,81196.0,4181.0,Lima,Lima,81101.0,5152.7
604,124089960,2021-07-19,-8.422057,-74.56334,-8.4114,-74.62751999999999,15839.0,1627.0,Ucayali,Ucayali,16041.8,1148.4
605,124089750,2021-07-21,-6.765688,-79.87012,-6.278359999999999,-79.59952,77124.0,5555.0,Lambayeque,Lambayeque,77525.2,4154.6
606,124089162,2021-07-20,-16.6007,-72.76963,-16.40973,-73.22962,67910.0,4212.0,Arequipa,Arequipa,67870.9,3574.7
607,124091890,2021-07-27,-12.94218,-76.38596,-13.051,-76.19384000000001,38451.0,3599.0,Lima,Lima,39057.8,3119.8
608,124093442,2021-08-01,-12.01073,-77.08926,-12.2207,-76.94534,37924.0,3490.0,Lima,Lima,37800.3,2462.8
609,124090547,2021-07-23,-12.99766,-76.39127,-13.0122,-76.46924,20465.0,1940.0,Lima,Lima,22330.8,1671.1
610,124091197,2021-07-25,-12.22664,-76.97025,-12.2527,-76.90524,10898.0,924.0,Lima,Lima,12573.3,743.4
611,124092877,2021-07-30,-5.218411,-80.62947,-4.91993,-80.96524000000001,84366.0,4371.0,Departamento de Piura,Departamento de Piura,74879.4,3956.7
612,124089693,2021-07-21,-12.15577,-76.98005,-12.19143,-76.96602,5169.0,671.0,Lima,Lima,6604.3,623.0
613,124090156,2021-07-22,-11.96503,-77.12262,-12.02213,-76.95572,30193.0,2744.0,Callao,Lima,24525.1,1799.6
614,124091761,2021-07-26,-15.83813,-70.02049,-14.0715,-70.44874,253283.0,14342.0,Puno,Puno,254207.4,12522.9
615,124092879,2021-07-30,-5.201528,-80.6463,-4.92536,-80.34604,82582.0,5283.0,Departamento de Piura,Departamento de Piura,53397.1,2976.8
616,124091918,2021-07-27,-12.17106,-76.93018,-12.3168,-76.84384,26931.0,2445.0,Lima,Lima,26241.8,1852.3
617,124093532,2021-08-01,-12.01842,-77.10175,-12.0265,-77.00644,13329.0,1733.0,Callao,Lima,13342.0,1035.2
618,124092632,2021-07-30,-11.97994,-77.10689,-12.0233,-76.99174000000001,19215.0,2256.0,Lima,Lima,18390.1,1443.7
619,124090404,2021-07-23,-5.204499,-80.64362,-5.2177,-80.63394000000001,4746.0,699.0,Departamento de Piura,Departamento de Piura,4746.0,597.5
620,124088831,2021-07-20,-8.083442,-79.02851,-8.09667,-79.01172,3039.0,588.0,La Libertad,La Libertad,2897.7,339.8
621,124090336,2021-07-23,-3.55853,-80.41895,-4.12984,-81.09744,114663.0,8540.0,Tumbes,Departamento de Piura,115392.3,6348.6
622,124092999,2021-07-30,-11.99401,-75.26401,-12.095,-75.20954,15643.0,2583.0,Junín,Junín,14391.0,1277.4
623,124093463,2021-08-01,-7.161894,-78.50888,-7.26397,-78.27394000000001,46600.0,5648.0,Cajamarca,Cajamarca,48471.0,3921.9
624,124092521,2021-07-29,-11.11833,-77.61066,-11.1278,-77.60244,2030.0,351.0,Lima,Lima,2197.7,303.1
625,124090361,2021-07-23,-12.15582,-76.97999,-12.0766,-77.03624,16966.0,1539.0,Lima,Lima,13230.6,1179.7
626,124091599,2021-07-26,-11.41688,-75.69789,-11.2729,-75.65874000000001,64489.0,8847.0,Junín,Junín,35143.4,2945.6
627,124089001,2021-07-20,-12.04111,-77.1012,-12.05183,-77.05691999999999,7285.0,1114.0,Callao,Lima,6731.3,612.3
628,124092113,2021-07-27,-12.15574,-76.98003,-12.0936,-76.99024,9086.0,787.0,Lima,Lima,8615.7,668.7
629,124091596,2021-07-26,-16.42566,-71.51477,-16.6289,-72.71744000000001,176528.0,10370.0,Arequipa,Arequipa,176686.5,10055.8
630,124092688,2021-07-30,-9.536955,-77.53107,-9.52565,-77.50644,3885.0,757.0,Ancash,Ancash,4380.2,393.8
631,124091762,2021-07-26,-11.965,-77.12263,-11.9634,-76.98764,28497.0,4009.0,Callao,Lima,27748.6,2348.1
632,124091258,2021-07-25,-12.02303,-77.02366,-12.1411,-76.99014,22629.0,2373.0,Lima,Lima,19513.1,1450.8
633,124092891,2021-07-30,-8.094972,-78.99693,-7.83834,-78.74954000000001,61795.0,6919.0,La Libertad,La Libertad,61310.1,3783.4
634,124089699,2021-07-21,-13.14583,-74.19579,-13.17233,-74.22771999999999,6131.0,1370.0,Ayacucho,Ayacucho,5907.6,666.4
635,124090207,2021-07-22,-13.13011,-74.22989,-12.94703,-74.25412,50090.0,4601.0,Ayacucho,Ayacucho,47107.3,3861.7
636,124089945,2021-07-19,-9.88819,-76.21487,-9.87326,-76.02372,42061.0,3996.0,Huánuco,Huánuco,42525.9,2345.7
637,124092374,2021-07-28,-12.04146,-75.22377,-11.9293,-75.32574000000001,18873.0,2023.0,Junín,Junín,18397.1,1365.7
638,124090073,2021-07-22,-12.15583,-76.98,-12.07283,-77.03802,17283.0,1582.0,Lima,Lima,13287.0,1184.1
639,124088745,2021-07-19,-12.15556,-76.97968,-12.21753,-76.94762,8837.0,1118.0,Lima,Lima,9030.6,789.6
640,124091119,2021-07-25,-14.69216,-74.13892,-14.8405,-74.93534,188829.0,16107.0,Ayacucho,Ica,151697.4,7539.7
641,124093424,2021-08-01,-18.0413,-70.28057,-18.0596,-70.20384,11596.0,1607.0,Tacna,Tacna,11498.8,1114.8
642,124091911,2021-07-27,-12.94959,-76.37708,-12.4164,-76.76114,96186.0,4562.0,Lima,Lima,96165.1,5920.4
643,124088504,2021-07-19,-12.15567,-76.97986,-12.09393,-76.98892,8844.0,768.0,Lima,Lima,8555.8,659.4
644,124091622,2021-07-26,-12.15572,-76.98003,-12.1052,-76.95394,8940.0,1023.0,Lima,Lima,8872.6,696.6
645,124093516,2021-08-01,-5.716415,-78.7984,-6.36524,-78.82814,114164.0,10260.0,Cajamarca,Cajamarca,115358.6,9857.6
646,124092099,2021-07-27,-12.94218,-76.38596,-12.7548,-76.63424,45471.0,2710.0,Lima,Lima,45318.2,3521.3
647,124091344,2021-07-26,-11.98611,-77.00695,-12.1932,-76.95744,28151.0,2837.0,Lima,Lima,27701.0,1972.7
648,124091060,2021-07-25,-9.53672,-77.53127,-9.52565,-77.50644,3954.0,767.0,Ancash,Ancash,3560.4,399.5
649,124091352,2021-07-26,-15.49008,-70.13213,-15.3033,-70.26104000000001,26982.0,1694.0,Puno,Puno,27127.7,1648.1
650,124092274,2021-07-28,-12.07127,-77.02776,-11.985,-77.13264000000001,21273.0,2510.0,Lima,Lima,21257.4,1728.8
651,124092516,2021-07-29,-12.01476,-77.08812,-12.1672,-76.94664,33530.0,3281.0,Callao,Lima,30789.4,2089.1
652,124091193,2021-07-25,-8.12042,-79.02032,-8.04841,-79.06494,10012.0,1514.0,La Libertad,La Libertad,10011.2,974.0
653,124091916,2021-07-27,-12.17106,-76.93018,-12.4683,-76.77824,51737.0,3583.0,Lima,Lima,51270.8,3509.8
654,124089484,2021-07-21,-12.01944,-77.10163,-12.06173,-77.03941999999999,12325.0,1690.0,Callao,Lima,10808.1,975.6
655,124087876,2021-07-19,-6.759031,-79.83132,-6.76782,-79.82592,1589.0,394.0,Lambayeque,Lambayeque,1805.0,202.0
656,124092246,2021-07-28,-9.967513,-76.24838,-10.7036,-76.25834,118465.0,9871.0,Huánuco,Pasco,103848.0,8182.0
657,124092836,2021-07-30,-5.201528,-80.6463,-4.90051,-80.68794,42394.0,2386.0,Departamento de Piura,Departamento de Piura,38452.6,2121.2
658,124093324,2021-08-01,-12.01073,-77.08926,-12.2035,-76.97834,34605.0,3027.0,Lima,Lima,34620.6,2204.2
659,124089099,2021-07-20,-6.766499,-79.86717,-6.486949999999999,-79.82531999999999,38718.0,3361.0,Lambayeque,Lambayeque,37688.4,2460.8
660,124092404,2021-07-28,-13.48045,-76.1376,-13.7256,-76.22144,36209.0,2204.0,Ica,Ica,35189.8,2306.7
661,124091750,2021-07-26,-11.9651,-77.12276,-11.974,-77.09714000000001,4071.0,1031.0,Callao,Lima,4012.9,451.4
662,124091224,2021-07-25,-11.96664,-77.12303,-12.0623,-77.04434,19112.0,2505.0,Callao,Lima,16856.3,1504.7
663,124093450,2021-08-01,-11.99406,-75.26413,-11.8272,-75.61764000000001,59834.0,4031.0,Junín,Junín,62296.3,4569.2
664,124091042,2021-07-25,-16.41647,-71.49827,-16.413700000000002,-71.54754,6748.0,1102.0,Arequipa,Arequipa,6539.6,687.5
665,124090502,2021-07-23,-16.33412,-71.59857,-16.4261,-71.54134,16475.0,2126.0,Arequipa,Arequipa,17136.1,1432.8
666,124092663,2021-07-30,-11.96504,-77.12262,-12.06,-77.02124,25898.0,2863.0,Callao,Lima,19647.4,1721.4
667,124093451,2021-08-01,-11.99406,-75.26413,-11.7826,-75.69414,70490.0,4607.0,Junín,Junín,75091.6,5483.9
668,124092250,2021-07-28,-13.48045,-76.1376,-13.6836,-76.16484,24383.0,1382.0,Ica,Ica,24460.5,1619.4
669,124092148,2021-07-27,-12.15559,-76.9799,-12.1422,-77.03184,12665.0,1448.0,Lima,Lima,10570.0,947.5
670,124088998,2021-07-20,-11.96527,-77.12282,-12.01483,-76.92452,35956.0,3191.0,Callao,Lima,29057.1,2180.0
671,124089352,2021-07-21,-12.09797,-76.9733,-12.10563,-76.97822,1833.0,336.0,Lima,Lima,1851.2,227.7
672,124092698,2021-07-30,-12.22938,-76.91759,-12.0157,-76.89454,38822.0,3510.0,Lima,Lima,40240.7,2546.9
673,124093415,2021-08-01,-11.96516,-77.12267,-11.9338,-77.07904,10591.0,1906.0,Callao,Lima,8927.2,927.6
674,124092636,2021-07-30,-12.15558,-76.97984,-12.2502,-76.95264,14036.0,1292.0,Lima,Lima,14383.5,850.0
675,124088682,2021-07-19,-17.20612,-70.95212,-17.73143,-71.29352,94492.0,4516.0,Moquegua,Moquegua,93273.2,6393.3
676,124090760,2021-07-24,-12.15131,-76.97981,-12.1552,-76.94994,3930.0,742.0,Lima,Lima,3792.1,384.0
677,124092446,2021-07-29,-12.14783,-76.98266,-12.0743,-77.01384,13260.0,1268.0,Lima,Lima,15588.1,1143.3
678,124089324,2021-07-21,-10.7364,-75.26687,-11.13623,-75.34952,65350.0,5788.0,Pasco,Junín,64434.4,5022.5
679,124089635,2021-07-21,-13.66353,-73.39783,-14.10393,-72.66972,238293.0,18603.0,Apurímac,Apurímac,201277.8,14999.9
680,124093154,2021-07-31,-11.96551,-77.12271,-12.0702,-77.13524000000001,13710.0,1767.0,Callao,Lima,13532.8,1282.7
681,124091720,2021-07-26,-7.982903,-79.06487,-8.1188,-79.01924000000001,42534.0,2904.0,La Libertad,La Libertad,19308.5,1632.2
682,124093042,2021-07-30,-14.8369,-74.94228,-14.0737,-75.73694,147490.0,8519.0,Ica,Ica,141703.2,8513.4
683,124091084,2021-07-25,-11.41697,-75.69789,-11.2729,-75.65874000000001,64488.0,8847.0,Junín,Junín,35142.9,2945.5
684,124092313,2021-07-28,-16.45166,-71.51167,-16.4151,-71.54034,6777.0,1038.0,Arequipa,Arequipa,6399.9,743.6
685,124091635,2021-07-26,-9.072358,-78.59783,-8.896840000000001,-78.57174,26371.0,2355.0,Ancash,Ancash,24701.1,1910.2
686,124088301,2021-07-19,-13.1301,-74.2299,-12.91343,-74.02502,95710.0,8462.0,Ayacucho,Ayacucho,72531.4,7953.5
687,124091068,2021-07-25,-16.59929,-72.76965,-16.5583,-72.60524000000001,35843.0,2972.0,Arequipa,Arequipa,35195.5,2293.1
688,124092885,2021-07-30,-5.201528,-80.6463,-4.69687,-81.06274,91617.0,5286.0,Departamento de Piura,Departamento de Piura,87862.6,4313.8
689,124091606,2021-07-26,-12.94504,-76.38577,-12.9005,-76.51674,37390.0,2108.0,Lima,Lima,37326.6,2798.6
690,124091953,2021-07-27,-5.201547,-80.64637,-5.206969999999999,-80.64314,878.0,177.0,Departamento de Piura,Departamento de Piura,897.7,133.4
691,124089613,2021-07-21,-11.96509,-77.12273,-12.05223,-77.05752,18336.0,2249.0,Callao,Lima,14866.2,1433.2
692,124089708,2021-07-21,-3.792158,-73.30407,-3.81293,-73.34591999999999,8013.0,1258.0,Loreto,Loreto,6875.2,641.8
693,124090709,2021-07-24,-12.07239,-77.03764,-12.0895,-76.99344,7180.0,786.0,Lima,Lima,6901.1,552.6
694,124092285,2021-07-28,-5.201542,-80.64635,-5.09723,-81.09614,59323.0,2888.0,Departamento de Piura,Departamento de Piura,55225.5,2770.8
695,124092155,2021-07-27,-5.201547,-80.64637,-4.905349999999999,-80.69174000000001,41245.0,2239.0,Departamento de Piura,Departamento de Piura,37555.9,2006.0
696,124092797,2021-07-30,-6.775546,-79.83973,-6.78048,-79.85804,2366.0,404.0,Lambayeque,Lambayeque,2484.4,250.4
697,124089326,2021-07-21,-11.96692,-77.12196,-12.00393,-77.11822,6310.0,900.0,Callao,Lima,5573.2,569.5
698,124091678,2021-07-26,-12.15582,-76.98003,-12.1048,-77.03964,16978.0,1525.0,Lima,Lima,11249.3,1019.2
699,124092720,2021-07-30,-13.16509,-74.21449,-13.1693,-74.24234,5336.0,1107.0,Ayacucho,Ayacucho,4943.4,555.2
700,124089864,2021-07-22,-16.43739,-71.5208,-16.465629999999997,-71.54621999999999,4605.0,807.0,Arequipa,Arequipa,4873.0,506.9
701,124090920,2021-07-24,-9.536613,-77.53134,-9.08191,-78.57734,202661.0,14743.0,Ancash,Ancash,252910.8,11487.7
702,124089949,2021-07-22,-12.11721,-77.04403,-12.06113,-77.04842,9988.0,1413.0,Lima,Lima,9984.0,854.2
703,124088887,2021-07-20,-16.38556,-71.54851,-16.41463,-71.55342,4171.0,690.0,Arequipa,Arequipa,4083.6,456.7
704,124092137,2021-07-27,-6.765628,-79.87019,-6.76553,-79.87224,429.0,118.0,Lambayeque,Lambayeque,332.7,62.8
705,124092328,2021-07-28,-13.13048,-74.22986,-13.1795,-74.22994,7682.0,1760.0,Ayacucho,Ayacucho,8051.8,885.4
706,124093240,2021-07-31,-11.11552,-77.6105,-11.4447,-77.34254,66684.0,3269.0,Lima,Lima,64506.6,3724.8
707,124089928,2021-07-19,-9.127098,-78.52545,-9.21761,-78.47152,15267.0,1206.0,Ancash,Ancash,14294.1,1412.5
708,124089603,2021-07-21,-12.11982,-76.99744,-12.19333,-76.95782,12274.0,1323.0,Lima,Lima,11269.0,850.9
709,124093497,2021-08-01,-11.97649,-77.01447,-12.1381,-77.02574,21277.0,2441.0,Lima,Lima,20493.7,1729.5
710,124090883,2021-07-24,-12.1893,-76.92787,-12.1847,-77.02374,22440.0,3268.0,Lima,Lima,19263.0,1971.7
711,124088586,2021-07-19,-7.317968,-79.48029,-7.239619999999999,-79.42242,18096.0,1664.0,La Libertad,La Libertad,18238.1,1274.8
712,124091769,2021-07-26,-9.891726,-76.21,-9.9498,-76.25964,9678.0,1679.0,Huánuco,Huánuco,10598.2,900.6
713,124092134,2021-07-27,-16.38556,-71.54858,-16.3447,-71.55394,6226.0,940.0,Arequipa,Arequipa,6203.4,685.7
714,124091667,2021-07-26,-11.96515,-77.12242,-11.7872,-77.18634,28864.0,2840.0,Callao,Lima,28861.5,2832.2
715,124090003,2021-07-22,-3.558628,-80.41908,-3.57755,-80.45382,9845.0,1116.0,Tumbes,Tumbes,7148.9,653.1
716,124090389,2021-07-23,-14.04084,-75.69915,-14.078,-75.74014,7638.0,1177.0,Ica,Ica,7499.5,751.4
717,124090226,2021-07-22,-11.96503,-77.12262,-12.03923,-77.08242,15260.0,1735.0,Callao,Lima,11533.7,1028.7
718,124088621,2021-07-19,-8.129133,-79.04179,-8.133650000000001,-79.03322,1387.0,326.0,La Libertad,La Libertad,1223.7,121.8
