,id,fecha,latitud_origen,longitud_origen,latitud_destino,longitud_destino,distancia,tiempo,distancia_api,tiempo_api,region_origen_Amazonas,region_origen_Ancash,region_origen_Apurímac,region_origen_Arequipa,region_origen_Ayacucho,region_origen_Cajamarca,region_origen_Callao,region_origen_Cusco,region_origen_Departamento de Piura,region_origen_Huancavelica,region_origen_Huánuco,region_origen_Ica,region_origen_Junín,region_origen_La Libertad,region_origen_Lambayeque,region_origen_Lima,region_origen_Loreto,region_origen_Madre de Dios,region_origen_Moquegua,region_origen_Pasco,region_origen_Puno,region_origen_San Martín,region_origen_Tacna,region_origen_Tumbes,region_origen_Ucayali,region_destino_Amazonas,region_destino_Ancash,region_destino_Apurímac,region_destino_Arequipa,region_destino_Ayacucho,region_destino_Cajamarca,region_destino_Cusco,region_destino_Departamento de Piura,region_destino_Huancavelica,region_destino_Huánuco,region_destino_Ica,region_destino_Junín,region_destino_La Libertad,region_destino_Lambayeque,region_destino_Lima,region_destino_Loreto,region_destino_Madre de Dios,region_destino_Moquegua,region_destino_Pasco,region_destino_Puno,region_destino_San Martín,region_destino_Tacna,region_destino_Tumbes,region_destino_Ucayali
394,124089300,2021-07-20,-11.41688,-75.6979,-10.75563,-75.26692,149636.0,12541.0,127793.3,8496.8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
395,124090758,2021-07-24,-12.02726,-77.00133,-11.898,-77.10014000000001,33060.0,3156.0,28874.3,2488.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
396,124093543,2021-08-01,-15.49052,-70.1328,-16.0961,-69.64094,100171.0,6945.0,98408.3,6532.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
397,124091672,2021-07-26,-12.15583,-76.97989,-12.4064,-76.78444,42903.0,2901.0,44806.2,2620.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
398,124089782,2021-07-21,-11.97278,-77.1183,-11.88343,-77.03702,18007.0,2601.0,15995.2,1486.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
399,124091325,2021-07-25,-15.48148,-70.1347,-15.4842,-70.11654,2577.0,468.0,2812.0,272.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
400,124090246,2021-07-22,-15.49274,-70.13331,-15.32363,-69.35022,116127.0,9914.0,112312.9,6034.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
401,124089155,2021-07-20,-17.18916,-70.92289,-17.284029999999998,-71.17851999999999,39466.0,2558.0,39668.6,2393.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
402,124091036,2021-07-24,-5.199583,-80.636,-5.041799999999999,-80.55594,26368.0,2909.0,24856.9,2314.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,124091315,2021-07-25,-14.82747,-74.93661,-13.434,-76.14114000000001,252965.0,14432.0,249966.0,15208.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
404,124091728,2021-07-26,-12.58308,-69.20438,-12.3075,-69.19764,117575.0,7961.0,44233.1,2941.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
405,124092361,2021-07-28,-12.15435,-76.98447,-11.9955,-76.82944,35819.0,3114.0,34675.9,2170.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
406,124092755,2021-07-30,-13.53964,-71.91813,-14.1985,-71.32104,118671.0,8249.0,119312.5,8210.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,124092452,2021-07-29,-11.97679,-77.01421,-12.181,-76.95674000000001,30150.0,3166.0,27010.9,2122.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
408,124092753,2021-07-30,-7.13822,-78.51476,-7.259869999999999,-79.14094,131266.0,10449.0,132959.2,6324.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,124092915,2021-07-30,-11.96508,-77.12262,-12.0483,-77.01054,24099.0,2478.0,18537.0,1597.6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
410,124090472,2021-07-23,-11.99644,-77.08454,-11.7872,-77.18634,33607.0,3312.0,34968.7,2944.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
411,124088692,2021-07-19,-11.96544,-77.12227,-11.88033,-77.09291999999999,16616.0,1797.0,16634.5,1403.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
412,124087348,2021-07-18,-15.47972,-70.14004,-15.85013,-70.02362,47578.0,3973.0,47244.5,3646.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
413,124091960,2021-07-27,-12.94218,-76.38596,-12.9598,-76.51824,16653.0,1292.0,16511.2,1884.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
414,124091255,2021-07-25,-13.05627,-76.35724,-13.0664,-76.36114,2888.0,544.0,2780.6,258.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
415,124090888,2021-07-24,-11.99403,-75.26385,-12.0571,-75.25964,13315.0,1896.0,11974.1,1060.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
416,124092410,2021-07-28,-11.86174,-77.07834,-12.0316,-77.13624,25485.0,2713.0,29331.8,2183.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
417,124089138,2021-07-20,-11.98656,-77.12461,-12.00243,-77.00932,20898.0,2797.0,22417.0,1700.7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
418,124088988,2021-07-20,-12.04153,-75.22341,-12.04763,-75.23012,1308.0,251.0,1322.3,128.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,124090114,2021-07-22,-13.54062,-71.9343,-13.54733,-71.94592,1904.0,367.0,1950.0,281.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,124091699,2021-07-26,-12.15572,-76.98003,-12.0729,-76.94744,12905.0,1151.0,12637.4,889.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
421,124093054,2021-07-30,-14.8369,-74.94228,-14.0809,-75.74374,147513.0,8551.0,141727.7,8530.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,124090959,2021-07-24,-13.54041,-71.93476,-13.4321,-71.85884,26520.0,2488.0,26341.6,1751.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,124087924,2021-07-19,-13.53964,-71.91817,-13.53583,-71.95082,4093.0,683.0,4172.0,366.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,124091790,2021-07-26,-11.965,-77.12263,-11.9654,-77.04294,11820.0,2446.0,11396.7,1136.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
425,124091264,2021-07-25,-12.94217,-76.38586,-13.0122,-76.46924,25625.0,1740.0,13844.7,1769.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
426,124091907,2021-07-27,-13.53999,-71.92631,-13.3208,-71.98434,54449.0,4582.0,53402.3,3881.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,124092721,2021-07-30,-17.99194,-70.25441,-18.005,-70.28824,10389.0,906.0,10421.5,743.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
428,124092415,2021-07-28,-11.9677,-77.12512,-11.9921,-76.83904,42634.0,4070.0,38714.1,2767.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
429,124090829,2021-07-24,-9.536613,-77.53134,-9.21728,-78.47284,189967.0,13884.0,192666.0,11636.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,124089203,2021-07-20,-14.0412,-75.69926,-14.88663,-74.99282,155082.0,9952.0,154981.2,9322.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
431,124092550,2021-07-29,-13.13272,-74.22874,-13.1795,-74.22994,5870.0,1513.0,9572.6,1095.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,124090737,2021-07-24,-3.483565,-80.26134,-4.10825,-81.05574,127801.0,8405.0,127792.0,6534.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,124093004,2021-07-30,-8.422445,-74.5629,-8.32501,-74.85904000000001,50981.0,4773.0,51278.0,3040.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
434,124089156,2021-07-20,-9.919332,-76.23344,-9.95056,-76.24712,5078.0,901.0,4271.8,357.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,124088999,2021-07-20,-12.15574,-76.97991,-12.16003,-76.98422,3962.0,455.0,3217.0,294.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
436,124088773,2021-07-19,-6.774295,-79.82738,-6.45858,-79.86092,40899.0,3569.0,41617.0,2568.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
437,124091909,2021-07-27,-12.15539,-76.98017,-12.4053,-76.75924,42744.0,2435.0,42100.5,2145.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
438,124092622,2021-07-30,-12.94395,-76.3838,-12.9595,-76.14694,54286.0,5297.0,47914.0,3731.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
439,124090354,2021-07-23,-16.33412,-71.59857,-16.413700000000002,-71.54754,16019.0,1987.0,15961.1,1299.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,124093471,2021-08-01,-11.10738,-77.57996,-10.8566,-77.69984000000001,42782.0,2491.0,35146.3,1842.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
441,124090696,2021-07-23,-12.15582,-76.9799,-12.0985,-77.04294,16458.0,1449.0,11561.4,1085.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
442,124093315,2021-07-31,-11.97194,-77.12064,-11.964,-77.04924,10314.0,1965.0,9508.2,936.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
443,124091280,2021-07-25,-7.157733,-78.51801,-6.633929999999999,-78.95064,203957.0,19223.0,147004.0,11329.2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,124089579,2021-07-21,-16.38563,-71.54843,-16.48443,-71.49942,16419.0,2355.0,16492.0,1514.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,124093057,2021-07-30,-14.8369,-74.94228,-14.0883,-75.75524,149462.0,8772.0,143670.6,8707.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,124089029,2021-07-20,-12.15585,-76.97982,-12.34163,-76.82661999999999,31270.0,2113.0,32932.1,1830.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
447,124090741,2021-07-24,-12.12376,-75.21912,-11.4288,-75.69534,114290.0,8484.0,112066.5,6653.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
448,124092810,2021-07-30,-12.15593,-76.97994,-11.1196,-77.61294000000001,165487.0,10151.0,162251.0,9258.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
449,124092126,2021-07-27,-7.150452,-78.5127,-7.16991,-78.51954,4109.0,952.0,4123.2,484.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,124090573,2021-07-23,-12.15574,-76.98003,-12.0743,-77.01384,13732.0,1320.0,13749.5,967.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
451,124091100,2021-07-25,-9.967566,-76.24841,-9.91123,-76.22004,8334.0,1539.0,8804.7,780.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,124090944,2021-07-24,-12.15568,-76.98004,-12.0834,-77.03204000000001,15794.0,1319.0,15520.8,1035.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
453,124093411,2021-08-01,-12.17103,-76.93021,-12.2517,-76.92674000000001,13574.0,1475.0,13180.9,1326.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
454,124093130,2021-07-31,-8.073018,-79.03897,-8.1125,-79.01744000000001,7021.0,1210.0,6098.5,694.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
455,124092971,2021-07-30,-6.775546,-79.83973,-6.78572,-79.83924,2036.0,403.0,1864.8,184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
456,124089301,2021-07-20,-3.566411,-80.42051,-4.6972,-81.06142,203752.0,12252.0,203697.6,9923.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
457,124090232,2021-07-22,-12.01723,-77.03326,-12.09883,-77.04162,10837.0,1945.0,12540.2,1115.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
458,124090311,2021-07-23,-8.080852,-79.02873,-8.087,-79.05344000000001,3716.0,744.0,3641.6,482.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
459,124090632,2021-07-23,-17.15815,-70.89288,-17.1665,-70.90134,3713.0,642.0,3783.2,545.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
460,124092834,2021-07-30,-5.201528,-80.6463,-5.224799999999999,-80.63064,7249.0,716.0,7245.3,558.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,124087814,2021-07-19,-12.14635,-76.98212,-12.19053,-77.03511999999999,11474.0,2364.0,16829.5,1948.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
462,124090209,2021-07-22,-8.128725,-79.04438,-8.14015,-79.05082,1797.0,292.0,1695.2,203.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
463,124093218,2021-07-31,-5.20156,-80.64639,-5.372719999999999,-80.74264000000001,25358.0,2256.0,25808.0,1912.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,124089816,2021-07-22,-11.9768,-77.01405,-12.19053,-77.03511999999999,28663.0,3669.0,28794.7,2924.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
465,124091165,2021-07-25,-5.201479,-80.64362,-5.19844,-80.63934,1058.0,193.0,1116.4,115.7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,124091348,2021-07-26,-12.01799,-77.0018,-12.035,-77.07444000000001,12677.0,1196.0,10497.6,779.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
467,124092161,2021-07-27,-9.890351,-76.20983,-9.93331,-76.24754,7270.0,1143.0,7544.3,634.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,124089904,2021-07-19,-11.93774,-77.06712,-12.05083,-77.12052,18110.0,2177.0,18215.5,1402.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
469,124092774,2021-07-30,-15.49119,-70.13161,-15.5043,-70.14334000000001,2370.0,772.0,2510.3,391.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
470,124088664,2021-07-19,-11.96517,-77.12181,-12.05573,-77.04462,18813.0,2542.0,16277.8,1439.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
471,124087742,2021-07-19,-12.02866,-77.02594,-12.14143,-76.98881999999999,22335.0,2290.0,16185.4,1467.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
472,124091886,2021-07-27,-11.863,-77.07291,-12.0532,-76.96294,33500.0,3169.0,33988.7,2257.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
473,124092902,2021-07-30,-12.15569,-76.97998,-12.1026,-77.03394,16470.0,1331.0,10410.9,923.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
474,124093293,2021-07-31,-11.96521,-77.12261,-12.0233,-76.99174000000001,26555.0,2768.0,20841.7,1700.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
475,124089745,2021-07-21,-6.765688,-79.87012,-6.77581,-79.79711999999999,11174.0,1661.0,10399.5,906.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476,124091826,2021-07-26,-11.97346,-77.07671,-12.0718,-77.05034,13738.0,1697.0,13583.7,1075.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
477,124090913,2021-07-24,-11.92996,-77.13026,-12.069,-77.07294,21479.0,2357.0,20792.1,1655.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
478,124089227,2021-07-20,-12.04594,-77.0257,-12.07823,-76.76321999999999,39370.0,4062.0,38921.2,2964.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
479,124092320,2021-07-28,-12.02535,-76.99895,-12.1672,-76.94664,21422.0,2298.0,19853.9,1378.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
